reference,title,ssrn_id,ssrn_downloads,ssrn_url,prwp_id
World Bank Policy Research Working Paper No. 7266,On the Sustainable Development Goals and the Role of Islamic Finance,2606839,575,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2606839,7266
World Bank Policy Research Working Paper No. 7257,You are What (and Where) You Eat: Capturing Food Away from Home in Welfare Measures,2603040,46,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2603040,7257
World Bank Policy Research Working Paper No. 7262,Investigating the Gender Gap in Agricultural Productivity: Evidence from Uganda,2606837,108,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2606837,7262
World Bank Policy Research Working Paper No. 7251,"African Mining, Gender, and Local Employment",2599860,106,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2599860,7251
World Bank Policy Research Working Paper No. 7258,Universal Health Coverage in the Philippines: Progress on Financial Protection Goals,2603509,228,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2603509,7258
World Bank Policy Research Working Paper No. 7249,"Social and Economic Impacts of Rural Road Improvements in the State of Tocantins, Brazil",2598360,130,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2598360,7249
World Bank Policy Research Working Paper No. 7254,The Dark Side of Disclosure: Evidence of Government Expropriation from Worldwide Firms,2602586,176,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2602586,7254
World Bank Policy Research Working Paper No. 7252,Data Deprivation: Another Deprivation to End,2600334,71,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2600334,7252
World Bank Policy Research Working Paper No. 7265,When Winners Feel Like Losers: Evidence from an Energy Subsidy Reform,2606838,12,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2606838,7265
World Bank Policy Research Working Paper No. 7256,Global Poverty Goals and Prices: How Purchasing Power Parity Matters,2603039,192,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2603039,7256
World Bank Policy Research Working Paper No. 7247,Are We Confusing Poverty with Preferences?,2598358,50,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2598358,7247
World Bank Policy Research Working Paper No. 7248,Monitoring Financial Stability in Developing and Emerging Economies: Practical Guidance for Conducting Macroprudential Analysis,2598359,98,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2598359,7248
World Bank Policy Research Working Paper No. 7259,The Republic of Beliefs: A New Approach To?Law and Economics?,2606453,262,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2606453,7259
World Bank Policy Research Working Paper No. 7253,Socioeconomic Impact of the Crisis in North Mali on Displaced People,2601624,61,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2601624,7253
World Bank Policy Research Working Paper No. 7250,The Local Socioeconomic Effects of Gold Mining: Evidence from Ghana,2598361,156,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2598361,7250
World Bank Policy Research Working Paper No. 7239,Asset Price Effects of Peer Benchmarking: Evidence from a Natural Experiment,2594575,54,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2594575,7239
World Bank Policy Research Working Paper No. 7255,The Global Findex Database 2014: Measuring Financial Inclusion Around the World,2594973,1972,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2594973,7255
World Bank Policy Research Working Paper No. 7242,Trade Agreements and Enforcement: Evidence from WTO Dispute Settlement,2596923,48,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2596923,7242
World Bank Policy Research Working Paper No. 7233,"Information, Knowledge and Behavior: Evaluating Alternative Methods of Delivering School Information to Parents",2591175,78,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2591175,7233
World Bank Policy Research Working Paper No. 7236,"?Missing Girls? In the South Caucasus Countries: Trends, Possible Causes, and Policy Options",2592781,50,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2592781,7236
World Bank Policy Research Working Paper No. 7241,"Are Women Less Productive Farmers? How Markets and Risk Affect Fertilizer Use, Productivity, and Measured Gender Effects in Uganda",2596922,188,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2596922,7241
World Bank Policy Research Working Paper No. 7237,Measuring Inequality from Top to Bottom,2594082,65,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2594082,7237
World Bank Policy Research Working Paper No. 7234,Labor Productivity and Employment Gaps in Sub-Saharan Africa,2591176,77,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2591176,7234
World Bank Policy Research Working Paper No. 7245,Good Countries or Good Projects? Comparing Macro and Micro Correlates of World Bank and Asian Development Bank Project Performance,2597415,115,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2597415,7245
World Bank Policy Research Working Paper No. 7240,Global Experiences with Special Economic Zones: Focus on China and Africa,2594576,746,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2594576,7240
World Bank Policy Research Working Paper No. 7238,Parental Human Capital and Effective School Management: Evidence from the Gambia,2594083,65,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2594083,7238
World Bank Policy Research Working Paper No. 7243,Program Evaluation and Spillover Effects,2597413,119,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2597413,7243
World Bank Policy Research Working Paper No. 7235,Weather Insurance Savings Accounts,2592252,26,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2592252,7235
World Bank Policy Research Working Paper No. 7244,Household Responses to Shocks in Rural Ethiopia: Livestock as a Buffer Stock,2597414,28,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2597414,7244
World Bank Policy Research Working Paper No. 7224,An Evaluation of the 2014 Subsidy Reforms in Morocco and a Simulation of Further Reforms,2587515,74,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2587515,7224
World Bank Policy Research Working Paper No. 7222,What Explains the Stagnation of Female Labor Force Participation in Urban India?,2584785,39,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2584785,7222
World Bank Policy Research Working Paper No. 7219,Advanced-Country Policies and Emerging-Market Currencies: The Impact of U.S. Tapering on India's Rupee,2584244,59,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2584244,7219
World Bank Policy Research Working Paper No. 7232,Tax Evasion Through Trade Intermediation: Evidence from Chinese Exporters,2591174,73,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2591174,7232
World Bank Policy Research Working Paper No. 7226,Report Cards: The Impact of Providing School and Child Test Scores on Educational Markets,2587518,125,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2587518,7226
World Bank Policy Research Working Paper No. 7217,Equality of Opportunity: Theory and Evidence,2581774,153,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2581774,7217
World Bank Policy Research Working Paper No. 7220,Fossil Fuel Subsidies: Approaches and Valuation,2584245,197,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2584245,7220
World Bank Policy Research Working Paper No. 7231,Does Input Tariff Reduction Impact Firms'Exports in the Presence of Import Tariff Exemption Regimes?,2591173,71,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2591173,7231
World Bank Policy Research Working Paper No. 7218,As the Market Churns: Estimates of Firm Exit and Job Loss Using the World Bank's Enterprise Surveys,2584243,96,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2584243,7218
World Bank Policy Research Working Paper No. 7223,Analyzing the Dynamics of School Dropout in Upper Secondary Education in Latin America: A Cohort Approach,2585798,84,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2585798,7223
World Bank Policy Research Working Paper No. 7230,"The (Non-) Effect of Violence on Education: Evidence from The""War on Drugs""In Mexico",2589728,65,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2589728,7230
World Bank Policy Research Working Paper No. 7221,The Misallocation of Land and Other Factors of Production in India,2584246,196,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2584246,7221
World Bank Policy Research Working Paper No. 7225,The Quest for Subsidy Reforms in Libya,2587517,37,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2587517,7225
World Bank Policy Research Working Paper No. 7228,The Curious Case of Brazil's Closedness to Trade,2589726,134,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2589726,7228
World Bank Policy Research Working Paper No. 7229,Labor Market Regulations and Outcomes in Sweden: A Comparative Analysis of Recent Trends,2589727,109,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2589727,7229
World Bank Policy Research Working Paper No. 7227,Estimating the Size of External Effects of Energy Subsidies in Transport and Agriculture,2589351,34,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2589351,7227
World Bank Policy Research Working Paper No. 7182,Same Question But Different Answer: Experimental Evidence on Questionnaire Design's Impact on Poverty Measured by Proxies,2579881,41,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2579881,7182
World Bank Policy Research Working Paper No. 7193,Empowering Cities: Good for Growth? Evidence from China,2579889,39,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2579889,7193
World Bank Policy Research Working Paper No. 7216,"The International Bank Lending Channel of Monetary Policy Rates and Quantitative Easing: Credit Supply, Reach-for-Yield, and Real Effects",2581293,527,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2581293,7216
World Bank Policy Research Working Paper No. 7187,"Handling the Weather: Insurance, Savings, and Credit in West Africa",2579886,55,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2579886,7187
World Bank Policy Research Working Paper No. 7186,Can the Knowledge Capital Model Explain Foreign Investment in Services? The Case of Singapore,2579885,44,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2579885,7186
World Bank Policy Research Working Paper No. 7180,Tackling Social Exclusion: Evidence from Chile,2579879,59,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2579879,7180
World Bank Policy Research Working Paper No. 7196,Orphans and Ebola: Estimating the Secondary Impact of a Public Health Crisis,2579891,122,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2579891,7196
World Bank Policy Research Working Paper No. 7177,Gone with the Storm: Rainfall Shocks and Household Well-Being in Guatemala,2579876,39,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2579876,7177
World Bank Policy Research Working Paper No. 7214,No Condition is Permanent: Middle Class in Nigeria in the Last Decade,2579443,112,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2579443,7214
World Bank Policy Research Working Paper No. 7184,"Wage Dynamics, Turnover, and Human Capital: Evidence from Adolescent Transition from School to Work in the Philippines",2579883,41,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2579883,7184
World Bank Policy Research Working Paper No. 7198,Behavioral Economics and Social Exclusion: Can Interventions Overcome Prejudice?,2579893,154,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2579893,7198
World Bank Policy Research Working Paper No. 7197,"""Small Miracles""-- Behavioral Insights to Improve Development Policy: World Development Report 2015",2579892,154,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2579892,7197
World Bank Policy Research Working Paper No. 7212,Economic Implications of a Potential Free Trade Agreement between India and the United States,2576528,137,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2576528,7212
World Bank Policy Research Working Paper No. 7195,Debiasing on a Roll: Changing Gambling Behavior Through Experiential Learning,2579890,89,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2579890,7195
World Bank Policy Research Working Paper No. 7215,Using Lotteries to Incentivize Safer Sexual Behavior: Evidence from a Randomized Controlled Trial on HIV Prevention,2580589,138,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2580589,7215
World Bank Policy Research Working Paper No. 7211,Policy and Performance in Customs: Evaluating the Trade Facilitation Agreement,2576527,203,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2576527,7211
World Bank Policy Research Working Paper No. 7213,Income Shocks and Conflict: Evidence from Nigeria,2577085,95,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2577085,7213
World Bank Policy Research Working Paper No. 7178,Sustainability of Solar Electricity: The Role of Endogenous Resource Substitution and Market Mediated Responses,2579877,48,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2579877,7178
World Bank Policy Research Working Paper No. 7181,Correlates of Success in World Bank Development Policy Lending,2579880,54,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2579880,7181
World Bank Policy Research Working Paper No. 7183,Short-Term Impacts of Formalization Assistance and a Bank Information Session on Business Registration and Access to Finance in Malawi,2579882,92,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2579882,7183
World Bank Policy Research Working Paper No. 7188,"Love, Money, and Old Age Support: Does Parental Matchmaking Matter?",2579887,99,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2579887,7188
World Bank Policy Research Working Paper No. 7189,"Sex-Selective Abortions, Fertility, and Birth Spacing",2579888,195,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2579888,7189
World Bank Policy Research Working Paper No. 7179,Competition in Kenyan Markets and its Impact on Income and Poverty: A Case Study on Sugar and Maize,2579878,81,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2579878,7179
World Bank Policy Research Working Paper No. 7185,Measuring the Determinants of Backward Linkages from FDI in Developing Economies: Is it a Matter of Size?,2579884,106,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2579884,7185
World Bank Policy Research Working Paper No. 7200,Drinking Water Salinity and Infant Mortality in Coastal Bangladesh,2569459,61,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2569459,7200
World Bank Policy Research Working Paper No. 7207,What Determines Entrepreneurial Outcomes in Emerging Markets? The Role of Initial Conditions,2574966,141,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2574966,7207
