upi,first_name,last_name,main,unit,scholar_id,title,author,journal,number,cites,year,cid,pubid
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Migration and remittances: causes and linkages,"Y Niimi, Ç Özden, World Bank","World Bank, Development Research Group, Trade Team",,57,2006,"14104500554118147760,11284153365209375719",mVmsd5A6BfQC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Geopolitical interests and preferential access to US markets,"D Lederman, Ç Özden",Economics & Politics,"19 (2), 235-258",56,2007,14653000876700077278,zYLM7Y9cAGgC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Brain drain in Latin America,Ç Özden,comunicación presentada en la Reunión de Expertos sobre Migración …,,55,2005,12759581877747276572,0CzhzZyukY4C
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Immigrant versus natives? Displacement and job creation,"C Ozden, MC Wagner",Displacement and Job Creation (June,"1, 2014). World Bank Policy Research …",53,2014,6292836342650325397,CHSYGLWDkRkC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,"Geographic, gender and skill structure of international migration","F Docquier, A Marfouk, C Özden, C Parsons",,,52,2011,14551519435696090204,_Qo2XoVZTnwC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Who on earth can work from home?,"D Garrote Sanchez, N Gomez Parra, C Ozden, B Rijkers, M Viollaz, ...","World Bank, Washington, DC",,43,2020,"3579517900160926575,15676940362411979757,5893259241650062122",otzGkya1bYkC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Dissecting network externalities in international migration,"M Beine, F Docquier, Ç Özden",Journal of Demographic Economics,"81 (4), 379-408",38,2015,5782017930007956166,Fu2w8maKXqMC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,The Euro–Mediterranean Partnership: Trade in Services as an Alternative to Migration?,"B Hoekman, Ç Özden",JCMS: Journal of Common Market Studies,"48 (4), 835-857",36,2010,"11598364676284534372,15743927086093438680",dhFuZR0502QC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Dissecting network externalities in international migration,"MAR Beine, F Docquier, C Ozden",CESifo Working Paper Series,,34,2011,8140572437928547389,LkGwnXOMwfcC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,The pattern of US antidumping: the path from initial filing to WTO dispute settlement,"CP Bown, B Hoekman, C Ozden",World Trade Review,"2 (3), 349-371",34,2003,"8889199960782161344,12041999847256418140",TQgYirikUcIC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Moving for prosperity: Global migration and labor markets,World Bank,The World Bank,,33,2018,"10831283679735560045,7497280916087309030,10106015128885478254",WJVC3Jt7v1AC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Local labor supply responses to immigration,"X Del Carpio, Ç Özden, M Testaverde, M Wagner",The Scandinavian Journal of Economics,"117 (2), 493-521",33,2015,14197672024148047551,5Ul4iDaHHb8C
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Brain waste,"A Mattoo, IC Neagu, C Özden","Educated Immigrants in the US Labor Market, World Bank Policy Research Paper …",,31,2005,5648803572800785562,_FM0Bhl9EiAC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,US trade preferences: all are not created equal,"D Lederman, C Özden",Documentos de Trabajo (Banco Central de Chile),1,31,2004,16763080532029106706,Tyk-4Ss8FVUC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Trade preferences and differential treatment of developing countries: A selective survey,"BM Hoekman, Ç Özden",World Bank Publications,,30,2006,13602665464000972749,Y5dfb0dijaUC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Trade preferences for apparel and the role of rules of origin: the case of Africa,"P Brenton, Ç Özden","World Bank, Washington, DC",,30,2005,11577188450656842328,e5wmG9Sq2KIC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,"International migration, remittances and development","F Docquier, A Marfouk, C Ozden, M Schiff",Palgrave Macmillan: New York,,29,2006,9130356446353914300,isC4tDSrTZIC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Migration and remittances in Latin America: Patterns and determinants,"Y Niimi, C Ozden",Remittances and development: lessons from Latin America,"1, 51-86",27,2008,7062660245119984663,ZfRJV9d4-WMC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Brain drain in Middle East and North Africa—The patterns under the surface,Ç Özden,"United Nations Population, EGM/","/2006/10, New York, NY",26,2006,13496361960537864865,7PzlFSSx8tAC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,First do no harm: The effect of unilateral trade preferences on developing country exports,"C Özden, E Reinhardt",Centre for Economic Policy Research,,26,2003,"123035107109870985,14917246942037766290,11494167774934831726",hMod-77fHWUC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Transit migration: all roads lead to America,"E Artuc, C Ozden",The Economic Journal,"128 (612), F306-F334",25,2018,11734637240725170148,uWiczbcajpAC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,"Brain drain, gain and circulation","ZL Kone, Ç Özden",Handbook of Globalisation and Development,,25,2017,3763355436631203063,MLfJN-KU85MC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Which jobs are most vulnerable to COVID-19? What an analysis of the European Union reveals,"DG Sanchez, NG Parra, C Ozden, B Rijkers",What an Analysis of the European Union Reveals (May,"11, 2020). World Bank …",24,2020,15423700047501559486,gKiMpY-AVTkC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Labor market effects of demographic shifts and migration in OECD countries,"F Docquier, ZL Kone, A Mattoo, C Ozden",European economic review,"113, 297-324",23,2019,668830244368829866,4fGpz3EwCPoC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Immigrant women’s participation and performance in the US labor market,"Ç Özden, IC Neagu",MIGRATION of WOMEN,153,22,2007,10084900061675201045,_FxGoFyzp5QC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,"What really is brain drain? Location of birth, education and migration dynamics of African doctors","Ç Özden, D Phillips",Work. Pap,4,20,2015,11913802642866115222,eq2jaN3J8jMC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,International Migration,"M Schiff, C Ozden","Remittances and the Brain Drain, World Bank Edition",,20,2005,10220030600438159643,7H_MAutzIkAC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Global migration of talent and tax incentives: evidence from Malaysia's returning expert program,"XV Del Carpio, C Ozden, M Testaverde, MC Wagner, XV Del Carpio",World Bank Policy Research Working Paper,,19,2016,15116323010673072519,URolC5Kub84C
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Five questions on international migration and development,"Ç Özden, H Rapoport, M Schiff",The World Bank Economic Review,"25 (1), 1-11",19,2011,2127295301154390169,ZeXyd9-uunAC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Fuga de cerebros en América Latina,"C Özden, B Mundial",Migración internacional y desarrollo en América Latina y el Caribe,469-482,19,2007,9716610012398491324,VL0QpB8kHFEC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Customs Unions and Foreign Investment: Theory and Evidence from Mercosur's Auto Industry,"Ç Özden, FJ Parodi",Banco Central de Chile,,18,2004,9972641765274015260,Se3iqnhoufwC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Leveraging Migration for Africa: Remittances,"D Ratha, S Mohapatra, Ç Özden, S Plaza, W Shaw, A Shimles","Skills and Investments, Washington, DC: The International Bank for …",,17,2011,887024728251141707,g3aElNc5_aQC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Foreign workers in Malaysia labour market and firm level analysis,"XD Carpio, C Ozden, M Testaverde, M Marouani, B Nilsson, M Wagner",Malaysian Journal of Economic Studies,"52 (1), 1-19",16,2015,15285455872399218798,ZuybSZzF8UAC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Performance of skilled migrants in the US: A dynamic approach,"A Mattoo, IC Neagu, Ç Özden",Regional Science and Urban Economics,"42 (5), 829-843",16,2012,1398106301004641716,qUcmZB5y_30C
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Diaspora effects in international migration: key questions and methodological issues,"MAR Beine, F Docquier, C Ozden",World Bank Policy Research Working Paper,,16,2011,17373713119963430671,0EnyYjriUFMC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,The wage effect of immigration and emigration,"F Docquier, C Ozden, G Peri",NBER working paper,,15,2010,1405739079408618806,GtLg2Ama23sC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,International Migration to the OECD in the 21st Century,"C Arslan, JC Dumont, ZL Kone, Ç Özden, CR Parsons, T Xenogiani",Knomad Working Article,1-29,13,2016,14365394042877157161,BUYA1_V_uYcC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Diaspora effects in international migration: key questions and methodological issues,"M Beine, F Docquier, Ç Özden",Swiss journal of Economics and Statistics,"146 (4), 639-659",13,2010,16262288126977712757,7Hz3ACDFbsoC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,How and why does immigration affect crime? Evidence from Malaysia,"C Ozden, M Testaverde, M Wagner",The World Bank Economic Review,"32 (1), 183-202",12,2018,13175078641187605559,kz9GbA2Ns4gC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,On the economic geography of international migration,"Ç Özden, C Parsons",The World Economy,"39 (4), 478-495",12,2016,10838652965155338196,BrmTIyaxlBUC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,"Immigration in Malaysia: Assessment of its Economic Effects, and a Review of the Policy and System","X Del Carpio, R Karupiah, M Marouani, C Ozden, M Testaverde, ...","World Bank, Washington DC",,12,2013,15391980097792992750,S16KYo8Pm5AC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,How important is migration,"C Ozden, M Sewadeh",The poor half million in South Asia: What is holding back lagging regions …,,12,2010,4653568198820917247,3fE2CSJIrl8C
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Global talent flows,"S Pekkala Kerr, W Kerr, C Ozden, CR Parsons",Bank of Finland Research Discussion Paper,,11,2017,7750459795274108597,LO7wyVUgiFcC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Immigration and far-right voting: New evidence,"M Halla, A Wagner, J Zweimüller, F Docquier, Ç Özden, G Peri",VoxEU. org,29,11,2015,1720300015275244945,EYYDruWGBe4C
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,7 The effectiveness of EU and US unilateral trade preferences for LDCs,"P Brenton, Ç Özden",European Union trade politics and development:'Everything But Arms …,,11,2007,"17559321546792503328,16658921734756894598",hqOjcs7Dif8C
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Diasporas,"B Michel, F Docquier, C Ozden","Montpellier, Reclus",,11,1995,524722105600502329,WZBGuue-350C
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Informing migration policies: a data primer,"C Carletto, J Larrison, Ç Özden",International Handbook on Migration and Economic Development,,9,2014,13674537493614438062,mvPsJ3kp5DgC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,"Integration of Syrian refugees: insights from D4R, media events and housing market data","S Bertoli, P Cintia, F Giannotti, E Madinier, C Ozden, M Packard, ...",Guide to Mobile Data Analytics in Refugee Scenarios,179-199,7,2019,17811667781436611526,mNrWkgRL2YcC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Cross‐country perspectives on migration and development: introduction,"C Ozden, H Rapoport",The Economic Journal,"128 (612), F174-F178",7,2018,13881221487452321493,ruyezt5ZtCIC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Malaysia-Economic monitor: immigrant labor,"R Munoz Moreno, XV Del Carpio, M Testaverde, HE Moroz, L Carmen, ...",The World Bank,,7,2015,4554758738395069626,BJbdYPG6LGMC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Does South-North Brain Drain Contribute to North-South FDI?,"BS Javorcik, C Özden, M Spatareanu","World Bank, December",,7,2004,4690270231968387666,WF5omc3nYNoC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Diaspora engagement and return migration policies,"S Dickerson, C Ozden",Handbook of migration and globalisation,,6,2018,7947252082546105214,XoXfffV-tXoC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,International migration: Brain drain or brain gain,"C Ozden, M Schiff",World Bank Report,,6,2005,16294742203259618663,SpbeaW3--B0C
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Malaysia economic monitor: high-performing education,"FG Sander, IN Jalil, R Ali, D Lathapipat, T Jithitikulchai, D Taglioni, ...",The World Bank,,5,2013,10666619687143827700,LgRImbQfgY4C
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,"The political economy of US trade preferences for developing countries, 1976-2001","Ç Özden, E Reinhardt","manuscript, Emory University",,5,2002,6140531594271646432,ufrVoPGSRksC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,"Özden, a.(2011). Diasporas",F Docquier,Journal of Development Economics,"95 (1), 30-4",5,NA,2981992995712902852,owLR8QvbtFgC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,International migration and wages,"Ç Özden, M Packard, M Wagner",Revue d'economie du developpement,"25 (3), 93-133",4,2017,10152046079733106091,PVjk1bu6vJQC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Migration and Development,"D Ratha, S Plaza, C Ozden",Available at SSRN,3201590,4,2016,10810109619381133963,0izLItjtcgwC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,The wage effects of immigration and emigration,"G Peri, F Docquier, C Ozden",,,4,2011,461556057435963226,kVjdVfd2voEC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Unilateral preference programs: The evidence,"Ç Özden, E Reinhardt",ECONOMIC DEVELOPMENT &,189,4,2005,9600730879374805372,UebtZRa9Y70C
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,International Dimensions of Competition Policies,Ç Özden,Revue économique,"56 (6), 1413-1442",4,2005,15279241812947462746,YOwf2qJgpHMC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,"C., & Xenogiagi, T.(2014). A New Profile of Migrants in the Aftermath of the Recent Economic Crisis","C Arslan, JC Dumont, Z Kone, Y Moullan, CP Ozden","OECD Social, Employment and Migration. Working Papers",,4,NA,10181037773095464871,-FonjvnnhkoC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Low Hanging Fruit on the Development Tree: Patterns of Global Migration & Opportunities,C Özden,Development Research Group (DEC) Trade & International Integration,"5, 469232 …",3,2013,13345921480158651564,fbc8zXXH2BUC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Do immigrants push natives towards safer jobs? Exposure to COVID-19 in the European Union,"L Bossavie, D Garrote Sanchez, M Makovec, C Ozden","World Bank, Washington, DC",,2,2020,1782597465177148787,BzfGm06jWhQC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,High-Skilled Migration and Agglomeration,"S Pekkala, WR Kerr, C Özden, C Parsons",CESifo Working Paper,,2,2016,4363863719617441368,kuK5TVdYjLIC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Live long and prosper: aging in East Asia and Pacific,"PB O'Keefe, N Umapathi, A Somanathan, RJ Palacios, JT Giles, T Flochel, ...",The World Bank,,2,2015,8377155115837474152,Bg7qf7VwUHIC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Should I stay or should I go,"J KOOLA, Ç ÖZDEN",,,2,2012,6943105136062559114,L7CI7m0gUJcC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,5. MIGRATION AND REMITTANCES IN SOUTH ASIA,"S Mohapatra, C Ozden",The Service Revolution in South Asia,199,2,2009,12611820863741423766,M3NEmzRMIkIC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Migration and Remittances: Causes and Linkages,"C Ozden, Y Niimi",Available at SSRN,941436,2,2006,8126605721023232973,tS2w5q8j5-wC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,"Caribbean Basin Initiative Beneficiary Countries and the Apparel Sector: Same Preferences, Different Responses",C Ozden,Background paper for the Office of the Chief Economist for Latin American …,,2,2006,10424720107945490469,JV2RwH3_ST0C
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Strengths and Weaknesses of the Present Trade System for Developing Countries,Ç Özden,Background Paper prepared for Trade for Development. UN Millennium Project …,,2,2003,4602064069041263690,5nxA0vEk-isC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Global talent mobility and human capital agglomeration,"P Kerr, Ö Kerr",Europe,,1,2021,6253190779241852208,P7Ujq4OLJYoC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Foreword by the guest editors,"W Kerr, Ç Özden, H Rapoport",Journal of Economic Geography,"18 (4), 691-693",1,2018,12295210250780455562,86PQX7AUzd4C
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Labor market implications of immigration and emigration in the Dominican Republic,"ZL Kone, C Ozden",When Growth Is Not Enough,123,1,2017,10818625230161368075,FPJr55Dyh1AC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,"Migration of Health Care Professionals from Sub-Saharan Africa: Issues, Data, and Evidence",Ç Özden,Health Labor Market Analyses in Low-and Middle-Income Countries: An Evidence …,,1,2016,6387105567138462202,zLWjf1WUPmwC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,How and Why Does Immigration Affect Crime?,"C Ozden, M Testaverde, M Wagner",Working Paper,,1,2016,3397337143932353251,LI9QrySNdTsC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,International Migration to the OECD in the Twenty-First Century,"C Arslan, JC Dumont, Z Kone, Ç Özden, C Parsons, T Xenogiani","The University of Western Australia, Department of Economics Economics …",,1,2016,2800297470021712976,-_dYPAW6P2MC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Migration and development: guest editors' preface,"Ç Özden, P Fredriksson, H Rapoport, P Klein, Y Zenou, PN Sørensen",The Scandinavian Journal of Economics,296-302,1,2015,15609491823758487538,5awf1xo2G04C
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,"Migration and Development Research is Moving Far Beyond Remittances (Reprinted from World Development, vol 66, pg 121-124)","MA Clemens, C Oezden, H Rapoport",World Development,"65, 1-5",1,2015,18077436221756555667,XUvXOeBm_78C
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Migration and Development Research Is Moving Far beyond Remittances-Working Paper 365,"M Clemens, Ç Özden, H Rapoport",Center for Global Development Working Papers,,1,2014,11446613666390400181,NXb4pA-qfm4C
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,A global assessment of human capital mobility: the role of non-OECD destinations,"A Erhan, F Docquier, C Ozden, C Parsons",Policy Research Working Paper Series,,1,2014,15092871448626742620,0KyAp5RtaNEC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Migration and Attrition,"Ç Özden, M Sewadeh",The Labor Market for Health Workers in Africa: A New Look at the Crisis,169,1,2013,18188536362328278823,pyW8ca7W8N0C
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Should I stay or should I go: geographic versus cultural networks in migration and employment decisions,"J Koola, C Ozden","World Bank, Annual Bank Conference on Development Economics, Cape Town …",,1,2008,15048723815665955197,QD3KBmkZPeQC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Remittances and the Brain Drain,"C Özden, M Schiff","Washington, DC: The International Bank for Reconstruction and Development …",,1,2006,14987011397422708406,8d8msizDQcsC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,International Dimensions of Competition Policies European Responses to American Mergers,C Ozden,Revue économique,"56 (6), 1413-1442",1,2005,1389559010033389554,prdVHNxh-e8C
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Lobbying Behavior and Protection,"C Freund, Ç Özden",memeo,,1,2004,8572253467466338114,1yQoGdGgb4wC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,"Multilateral trade negotiations, economic efficiency and GATT rules",C Ozden,Stanford University,,1,1998,14337172411658142554,bFI3QPDXJZMC
239066,Caglar,Ozden,Caglar Ozden,DECTI,hONjAyEAAAAJ,Segregation and internal mobility of Syrian refugees in Turkey: Evidence from mobile phone data,"S Bertoli, C Ozden, M Packard",Journal of Development Economics,"152, 102704",0,2021,NA,kw52XkFRtyQC
